INFO - [♥] Lovely 0.8.0
INFO - [♥] Game directory is at "C:\\Program Files (x86)\\Steam\\steamapps\\common\\Balatro"
INFO - [♥] Writing logs to "C:\\Users\\PC\\AppData\\Roaming\\Balatro\\Mods\\lovely\\log"
INFO - [♥] Using mod directory at "C:\\Users\\PC\\AppData\\Roaming\\Balatro\\Mods"
INFO - [♥] Cleaning up dumps directory at "C:\\Users\\PC\\AppData\\Roaming\\Balatro\\Mods\\lovely\\dump"
INFO - [♥] Initialization complete in 98ms
INFO - [G] LONG DT @ 133: 0.1
INFO - [G] LONG DT @ 133: 0.081872080000004
INFO - [G] LONG DT @ 133: 0.066645324000001
INFO - [G] LONG DT @ 133: 0.055496239200001
INFO - [G] LONG DT @ 309: 0.1
INFO - [G] LONG DT @ 309: 0.082107520000004
INFO - [G] LONG DT @ 309: 0.090238136000002
INFO - [G] LONG DT @ 309: 0.073435108800008
INFO - [G] LONG DT @ 309: 0.06015912704
INFO - [G] LONG DT @ 310: 0.050910861632
INFO - [G] LONG DT @ 476: 0.099062380697284
INFO - [G] LONG DT @ 476: 0.08122960455782
INFO - [G] LONG DT @ 476: 0.066757203646262
INFO - [G] LONG DT @ 476: 0.063122222917003
INFO - [G] LONG DT @ 476: 0.055823038333609
INFO - [G] LONG DT @ 476: 0.050783410666891
INFO - [G] LONG DT @ 653: 0.1
INFO - [G] LONG DT @ 653: 0.091573279999993
INFO - [G] LONG DT @ 653: 0.082888763999985
INFO - [G] LONG DT @ 653: 0.068383631200001
INFO - [G] LONG DT @ 653: 0.05662652495999
INFO - [G] LONG DT @ 826: 0.098361558885854
INFO - [G] LONG DT @ 826: 0.095784267108671
INFO - [G] LONG DT @ 826: 0.082421293686947
INFO - [G] LONG DT @ 826: 0.069891174949554
INFO - [G] LONG DT @ 826: 0.060073419959639
INFO - [G] LONG DT @ 826: 0.051842635967719
INFO - [G] LONG DT @ 1004: 0.095365082513464
INFO - [G] LONG DT @ 1004: 0.098084166010764
INFO - [G] LONG DT @ 1004: 0.081475952808625
INFO - [G] LONG DT @ 1004: 0.066813262246883
INFO - [G] LONG DT @ 1004: 0.055351529797509
INFO - [G] LONG DT @ 1181: 0.099710246109732
INFO - [G] LONG DT @ 1181: 0.099391436887795
INFO - [G] LONG DT @ 1181: 0.083037409510231
INFO - [G] LONG DT @ 1181: 0.068184567608175
INFO - [G] LONG DT @ 1181: 0.057080654086534
INFO - [G] LONG DT @ 1340: 0.1
INFO - [G] LONG DT @ 1340: 0.1
INFO - [G] LONG DT @ 1340: 0.082163579999979
INFO - [G] LONG DT @ 1340: 0.068165443999982
INFO - [G] LONG DT @ 1340: 0.056977995199982
